Symbol,industry
ATGL.NS,gastransmissionmarketing
GUJGASLTD.NS,gastransmissionmarketing
IGL.NS,gastransmissionmarketing
GSPL.NS,gastransmissionmarketing
MGL.NS,gastransmissionmarketing
