Symbol,industry
POLYCAB.NS,cable
KEI.NS,cable
FINCABLES.NS,cable
RRKABEL.NS,cable
DIACABS.NS,cable
STLTECH.NS,cable
PRECWIRE.NS,cable
DYCL.NS,cable
PARACABLES.NS,cable
UNIVCABLES.NS,cable
VMARCIND.NS,cable
BIRLACABLE.NS,cable
