Symbol,industry
BSE.NS,financeothers
ONE.NS,financeothers
MFSL.NS,financeothers
NUVAMA.NS,financeothers
ANANDRATHI.NS,financeothers
PRUDENT.NS,financeothers
SATINDLTD.NS,financeothers
