Symbol,industry
SBIN.NS,bankpublic
BANKBARODA.NS,bankpublic
PNB.NS,bankpublic
IOB.NS,bankpublic
CANBK.NS,bankpublic
UNIONBANK.NS,bankpublic
INDIANB.NS,bankpublic
UCOBANK.NS,bankpublic
BANKINDIA.NS,bankpublic
CENTRALBK.NS,bankpublic
MAHABANK.NS,bankpublic
PSB.NS,bankpublic
