Symbol,industry
UNITDSPR.NS,breweriesdistilleries
UBL.NS,breweriesdistilleries
RADICO.NS,breweriesdistilleries
ABDL.NS,breweriesdistilleries
TI.NS,breweriesdistilleries
SULA.NS,breweriesdistilleries
GLOBUSSPR.NS,breweriesdistilleries
SDBL.NS,breweriesdistilleries
ASALCBR.NS,breweriesdistilleries
GMBREW.NS,breweriesdistilleries
