Symbol,industry
GESHIP.NS,shipping
SCI.NS,shipping
SCILAL.NS,shipping
SEAMECLTD.NS,shipping
DREDGECORP.NS,shipping
TRANSWORLD.NS,shipping
ESSARSHPNG.NS,shipping
ABSMARINE.NS,shipping
