Symbol,industry
COALINDIA.NS,miningminerals
NMDC.NS,miningminerals
KIOCL.NS,miningminerals
GMDCLTD.NS,miningminerals
SANDUMA.NS,miningminerals
MOIL.NS,miningminerals
ORISSAMINE.NS,miningminerals
ASHAPURMIN.NS,miningminerals
RPEL.NS,miningminerals
MICRONS.NS,miningminerals
