Symbol,industry
EIDPARRY.NS,sugar
BALRAMCHIN.NS,sugar
TRIVENI.NS,sugar
RENUKA.NS,sugar
BANARISUG.NS,sugar
BAJAJHIND.NS,sugar
DALMIASUG.NS,sugar
GODAVARIB.NS,sugar
DCMSRIND.NS,sugar
DHAMPURSUG.NS,sugar
AVADHSUGAR.NS,sugar
DWARKESH.NS,sugar
UTTAMSUGAR.NS,sugar
MAGADSUGAR.NS,sugar
UGARSUGAR.NS,sugar
DBOL.NS,sugar
DAVANGERE.NS,sugar
KCPSUGIND.NS,sugar
