Symbol,industry
NAUKRI.NS,bpoites
FSL.NS,bpoites
AFFLE.NS,bpoites
ECLERX.NS,bpoites
QUESS.NS,bpoites
JUSTDIAL.NS,bpoites
CMSINFO.NS,bpoites
EMUDHRA.NS,bpoites
HGS.NS,bpoites
VAKRANGEE.NS,bpoites
ALLDIGI.NS,bpoites
ONEPOINT.NS,bpoites
CREATIVE.NS,bpoites
MATRIMONY.NS,bpoites
IRIS.NS,bpoites
