Symbol,industry
ZOMATO.NS,ecommerce
SWIGGY.NS,ecommerce
NYKAA.NS,ecommerce
FIRSTCRY.NS,ecommerce
INDIAMART.NS,ecommerce
CARTRADE.NS,ecommerce
MSTCLTD.NS,ecommerce
