Symbol,industry
ONGC.NS,oilexploration
OIL.NS,oilexploration
DEEPINDS.NS,oilexploration
HINDOILEXP.NS,oilexploration
JINDRILL.NS,oilexploration
DOLPHIN.NS,oilexploration
ASIANENE.NS,oilexploration
SELAN.NS,oilexploration
