Symbol,industry
NATIONALUM.NS,aluminiumaluminiumproducts
HARDWYN.NS,aluminiumaluminiumproducts
MMP.NS,aluminiumaluminiumproducts
MAANALU.NS,aluminiumaluminiumproducts
