Symbol,industry
METROBRAND.NS,footwear
BATAINDIA.NS,footwear
RELAXO.NS,footwear
CAMPUS.NS,footwear
LIBERTSHOE.NS,footwear
KHADIM.NS,footwear
SREEL.NS,footwear
MIRZAINT.NS,footwear
