Symbol,industry
HINDZINC.NS,metalnonferrous
VEDL.NS,metalnonferrous
HINDALCO.NS,metalnonferrous
HINDCOPPER.NS,metalnonferrous
GRAVITA.NS,metalnonferrous
SBCL.NS,metalnonferrous
RAMRAT.NS,metalnonferrous
POCL.NS,metalnonferrous
BHARATWIRE.NS,metalnonferrous
