Symbol,industry
IRFC.NS,financetermlending
PFC.NS,financetermlending
RECLTD.NS,financetermlending
IFCI.NS,financetermlending
MASFIN.NS,financetermlending
SATIN.NS,financetermlending
TFCILTD.NS,financetermlending
